device_id,date,pm1,pm2_5,pm10
0CDC7E3DD6EC,2022-12-15T12:00:00,38.1676,44.1384,63.9599
0CDC7E3DD6EC,2022-12-15T11:00:00,46.2726,53.6732,71.33
0CDC7E3DD6EC,2022-12-15T10:00:00,31.3355,36.6336,53.0683
0CDC7E3DD6EC,2022-12-15T09:00:00,29.9116,34.5129,50.2316
0CDC7E3DD6EC,2022-12-15T08:00:00,31.6296,35.7189,51.9075
0CDC7E3DD6EC,2022-12-15T07:00:00,42.762,48.0554,66.1461
0CDC7E3DD6EC,2022-12-15T06:00:00,59.6568,68.2956,85.9036
0CDC7E3DD6EC,2022-12-15T05:00:00,54.3375,62.6148,79.9737
0CDC7E3DD6EC,2022-12-15T04:00:00,63.9377,71.667,88.3775
0CDC7E3DD6EC,2022-12-15T03:00:00,57.7266,64.1487,80.2535
0CDC7E3DD6EC,2022-12-15T02:00:00,70.0748,76.4199,93.5802
0CDC7E3DD6EC,2022-12-15T01:00:00,73.0816,80.508,98.8286
0CDC7E3DD6EC,2022-12-15T00:00:00,69.8122,80.4288,100.3864
