month,device_id,facility,date,pm1,pm2_5,pm10
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-31,152.7109,173.7857,214.1484
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-30,207.6235,248.7368,307.8982
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-29,162.1992,188.9292,234.3667
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-28,94.0537,103.8387,130.9845
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-27,102.13,111.194,138.2368
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-26,133.3128,153.4179,192.8707
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-25,70.5599,77.6255,100.6136
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-24,115.1304,126.5782,154.9679
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-23,133.4554,152.1046,189.6247
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-22,113.3909,127.2192,157.7989
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-21,110.1828,124.8998,157.476
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-20,59.2619,67.5805,91.352
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-19,34.1558,39.6652,58.2636
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-18,31.0709,36.23,53.1237
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-17,25.3313,28.9588,42.0075
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-16,19.286,21.3998,30.6043
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-15,38.1655,43.8032,61.8673
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-14,27.7419,31.3521,44.4444
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-13,40.9975,46.0703,67.4122
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-12,38.6532,43.7507,61.2088
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-11,23.5012,27.014,39.7697
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-10,12.8338,15.2468,23.2377
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-09,36.1573,40.9421,57.3584
2022-12,349454004054,os-jovan-kursula-kraljevo,2022-12-08,83.4946,93.3362,119.2235
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-31,133.86,148.952,179.1896
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-30,115.7859,128.1468,154.3303
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-29,124.3472,136.6724,164.3912
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-28,89.6463,98.9287,121.8218
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-27,108.9117,120.052,144.9241
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-26,122.8813,140.0285,171.0107
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-25,54.344,61.6075,81.3231
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-24,189.3263,217.9348,260.8026
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-23,87.4163,95.5625,117.1021
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-22,128.2612,146.0188,178.4513
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-21,134.4781,152.3834,185.6911
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-20,51.8537,59.0595,78.8697
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-19,63.1935,72.1376,92.3754
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-18,33.5182,39.3506,57.222
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-17,28.7967,33.2949,47.6548
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-16,27.3605,30.1751,41.5702
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-15,119.561,134.6693,163.5131
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-14,27.1277,30.7349,43.6485
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-13,51.5972,57.8245,75.8242
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-12,27.438,32.0736,45.8533
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-11,21.71,24.9597,36.6534
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-10,12.1673,14.258,21.656
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-09,45.8916,50.9952,66.6356
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-08,87.0348,96.1467,117.1146
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-07,39.9384,44.826,60.6356
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-06,43.6981,48.5681,66.5414
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-05,29.672,33.4208,46.7932
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-04,10.9943,13.3566,20.4997
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-03,24.5099,28.2709,39.9007
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-02,24.1089,27.4975,39.2417
2022-12,349454004EBC,os-jovan-popovic-krusevac,2022-12-01,8.7062,10.9726,17.745
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-31,62.2481,68.9812,90.1053
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-30,66.0907,75.9073,99.5396
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-29,73.4429,82.1262,105.9306
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-28,60.6471,68.754,90.6179
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-27,54.0864,60.9657,81.415
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-26,67.6424,75.9376,98.13
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-25,35.9306,41.2051,58.6265
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-24,79.3994,88.6199,112.0614
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-23,79.4589,89.936,115.9023
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-22,82.599,94.1019,121.2203
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-21,57.2543,64.706,86.0276
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-20,27.1372,31.1939,46.5689
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-19,45.2495,52.4833,72.8046
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-18,29.2114,34.4925,51.9862
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-17,21.9417,25.9344,39.2719
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-16,6.9016,8.9914,15.528
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-15,30.942,34.1462,47.5759
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-14,21.6554,24.7205,36.592
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-13,41.1619,48.0589,68.442
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-12,27.0796,31.6519,46.4797
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-11,18.6267,21.6828,32.4822
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-10,4.4036,6.6193,12.8883
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-09,16.6759,19.7267,29.6645
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-08,36.5623,41.4403,57.1475
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-07,23.1879,26.8392,39.1298
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-06,30.754,35.2627,49.5727
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-05,19.792,23.3812,34.8573
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-04,15.1123,17.4312,26.72
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-03,16.9128,20.016,30.5658
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-02,38.579,43.4433,58.7374
2022-12,349454004300,os-velizar-stankovic-korcagin-krusevac,2022-12-01,14.2769,16.4536,25.695
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-31,21.284,24.1955,34.3287
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-30,15.0135,17.3309,25.3877
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-29,15.7666,18.0298,26.2828
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-28,14.9118,16.924,24.8346
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-27,14.769,17.1971,25.645
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-26,26.6922,30.3167,43.7403
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-25,23.1027,26.5885,38.9672
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-24,24.7094,28.2051,41.3823
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-23,19.1208,22.0584,32.0972
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-22,29.7609,34.8747,51.5372
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-21,28.3359,34.2695,51.2317
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-20,26.1753,31.583,46.3114
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-19,24.7812,30.9394,45.2554
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-17,2.1362,4.2825,9.7126
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-16,1.4315,3.712,8.9215
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-15,15.0158,18.2872,27.0654
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-14,20.7917,24.2334,34.4594
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-13,19.8978,23.8807,34.7845
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-12,18.2428,22.5538,33.0092
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-11,12.7272,15.819,23.978
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-10,-0.0203,2.3623,7.4596
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-09,3.0943,5.9177,12.3693
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-08,13.2108,16.6475,25.2635
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-07,20.2061,24.5809,37.1848
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-06,17.8807,21.4549,32.0922
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-05,19.8773,23.0737,33.8861
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-04,9.266,11.6041,18.6507
2022-12,34945400557C,os-knez-lazar-veliki-kupci,2022-12-03,21.0542,24.5458,35.1476
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-31,137.4209,149.8713,177.3611
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-30,124.3526,133.5264,157.9148
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-29,121.6912,131.9513,157.2884
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-28,78.7082,84.9822,103.8083
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-27,102.7048,111.4344,133.494
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-26,136.0123,148.0423,175.4827
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-25,99.9713,106.9568,128.003
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-24,177.0216,192.0543,225.5046
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-23,132.6305,145.0537,172.3957
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-22,237.2509,275.0039,329.4517
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-21,149.6607,171.0692,207.2968
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-20,112.9864,129.7248,161.0705
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-19,54.6677,62.2181,82.5684
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-18,52.0707,59.5512,78.3958
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-17,37.7801,41.928,58.0279
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-16,26.4156,28.8772,38.9016
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-15,62.2412,71.3391,90.9509
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-14,50.1093,55.0213,71.6945
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-13,56.9142,64.2666,83.072
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-12,41.4455,47.4422,65.6285
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-11,30.9246,34.5934,48.4935
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-10,31.2647,33.628,45.6929
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-09,124.8067,133.3488,157.7119
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-08,70.9906,77.8372,95.7787
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-07,44.6867,48.8412,64.4868
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-06,102.8711,111.6366,133.0338
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-05,87.5669,94.9692,115.7414
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-04,27.8549,30.5513,41.951
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-03,97.1084,107.1499,130.1478
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-02,81.2406,88.2988,108.2919
2022-12,349454002FD4,os-sveti-sava-cacak,2022-12-01,27.4691,30.061,42.6737
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-31,138.5102,166.5139,206.1097
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-30,139.9275,164.1812,201.6255
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-29,128.1328,153.2418,190.2934
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-28,84.8492,98.2336,123.1233
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-27,107.5553,124.4328,152.6896
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-26,131.5733,157.6726,195.6724
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-25,72.4482,82.6923,103.9885
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-24,119.2775,136.3249,165.3427
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-23,144.7784,174.7451,215.7098
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-22,171.0876,208.386,256.8438
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-21,136.3876,167.5232,210.9792
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-20,64.2492,77.3316,99.5919
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-19,62.0734,74.1653,97.6708
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-18,31.2374,37.5821,55.0453
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-17,26.9279,31.5562,45.5672
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-16,28.6422,33.071,44.6458
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-15,47.8021,56.7496,74.9842
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-14,39.959,45.75,62.6204
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-13,44.9266,52.3218,71.5325
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-12,27.159,31.9476,46.6779
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-11,22.2331,26.3219,38.7088
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-10,29.4942,33.6887,45.5922
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-09,114.8268,130.8942,159.2849
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-08,74.5465,87.307,109.843
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-07,35.4843,40.6797,56.2156
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-06,79.1587,90.2314,111.4309
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-05,99.1648,114.5459,142.7546
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-04,24.3625,28.2801,40.5197
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-03,87.4927,102.4752,128.7332
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-02,71.8718,82.4581,104.0097
2022-12,0CDC7E3D9E28,os-tanasko-rajic-cacak,2022-12-01,25.2381,29.0859,42.1974
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-31,123.6293,138.4109,171.9089
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-30,126.3244,140.4301,173.6335
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-29,127.7575,142.2398,177.4556
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-28,75.3862,82.7473,105.4359
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-27,97.1738,109.8494,138.0818
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-26,131.7393,146.7289,182.4455
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-25,105.2446,116.5269,144.8559
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-24,167.1719,189.8499,233.338
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-23,128.1533,143.1005,176.6512
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-22,191.1214,220.7727,274.9816
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-21,142.1157,161.3974,203.4648
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-20,113.38,127.8991,164.2131
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-19,50.7078,56.9968,79.8766
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-18,44.943,50.9192,71.8844
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-17,36.3087,40.9083,58.5645
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-16,24.0557,27.8258,39.0913
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-15,58.1888,66.0574,87.9081
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-14,49.4973,54.6888,74.49
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-13,48.7165,53.7792,75.5597
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-12,34.7464,39.0583,55.7477
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-11,29.1692,32.9005,46.9532
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-10,40.7539,45.2353,60.6125
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-09,128.9795,144.9408,177.9878
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-08,73.0461,82.7291,107.019
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-07,44.7228,50.0689,69.4365
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-06,76.8101,85.8567,110.1384
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-05,93.4908,104.3362,131.8176
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-04,30.2874,33.5961,47.4349
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-03,102.2209,114.9008,146.5182
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-02,69.5456,76.5585,97.8536
2022-12,0CDC7E3DC33C,prehrambeno-ugostiteljska-skola-cacak,2022-12-01,32.8865,35.956,51.1791
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-31,156.6549,189.5525,247.9732
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-30,142.5,170.2256,220.4162
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-29,117.0381,138.114,180.3365
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-28,92.1369,107.415,141.8372
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-27,96.2607,112.2179,146.9155
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-26,135.9671,162.6172,212.9833
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-25,108.898,128.0569,168.5144
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-24,187.862,225.4788,287.8872
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-23,146.2148,175.2057,228.7775
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-22,142.2785,172.877,227.9182
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-21,129.1237,157.5636,212.8297
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-20,86.0214,103.8058,142.1098
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-19,57.3837,69.0138,97.5073
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-18,46.9828,56.4811,82.569
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-17,33.5588,40.2871,59.9096
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-16,21.3443,25.4329,37.6108
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-15,50.3792,60.1226,85.7484
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-14,42.322,48.7406,69.1491
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-13,41.7457,48.9779,71.3094
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-12,33.9781,40.617,60.2784
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-11,25.2456,30.7544,46.2654
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-10,22.5093,26.918,39.385
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-09,34.1638,40.7611,57.2882
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-08,64.4059,76.6442,104.3761
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-07,51.2696,59.6457,84.1783
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-06,79.3173,91.9725,122.6959
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-05,87.5396,104.5341,140.1773
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-04,26.6763,31.9919,47.3465
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-03,72.9322,86.9194,119.9362
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-02,47.012,54.8609,76.4725
2022-12,0CDC7E3DD34C,tehnicka-skola-gornji-milanovac,2022-12-01,8.8556,12.1543,21.5497
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-31,67.2006,77.8077,97.3728
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-30,61.5118,69.4853,87.3397
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-29,58.9017,66.6852,85.2702
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-28,45.0901,52.0577,68.333
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-27,46.513,53.3295,70.1141
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-26,55.6835,63.8821,81.8621
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-25,56.2738,63.8571,81.0755
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-24,145.5831,173.2209,210.3272
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-23,65.9355,76.1504,95.8544
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-22,84.2161,97.2132,120.7121
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-21,67.5535,80.3543,103.2599
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-20,56.209,67.4666,89.1266
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-19,31.7636,38.9891,56.0615
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-18,26.9353,33.6197,48.6817
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-17,22.5775,27.5236,40.7514
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-16,7.4851,10.4165,17.5927
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-15,41.6769,50.775,69.2313
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-14,38.829,45.297,62.4866
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-13,36.075,42.7465,60.9149
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-12,18.3419,22.9652,33.6799
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-11,12.4562,16.5622,25.8252
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-10,6.2247,9.2104,16.179
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-09,18.9609,23.8489,35.1846
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-08,42.1262,50.9783,68.3778
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-07,21.1323,25.6726,37.0776
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-06,45.4747,52.5425,69.7613
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-05,50.5684,59.8025,78.5337
2022-12,3494540033F4,os-desanka-maksimovic-gornji-milanovac,2022-12-04,22.1237,26.296,38.7355
