device_id,facility,date,pm1,pm2_5,pm10
0CDC7E3CC414,medicinska-skola-uzice,2022-12-03,85.0487,102.241,132.3613
0CDC7E3CC414,medicinska-skola-uzice,2022-12-02,63.8479,71.9261,92.0339
0CDC7E3CC414,medicinska-skola-uzice,2022-12-01,16.3299,18.5749,27.8333
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-31,37.5045,42.4901,59.3648
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-30,44.6292,49.3679,64.9216
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-29,38.5978,42.1953,56.407
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-28,42.1107,44.7744,58.297
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-27,41.1092,44.099,58.5771
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-26,24.6207,27.8674,40.3266
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-25,42.0446,46.4438,62.1713
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-24,91.2519,99.2575,120.625
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-23,82.0005,89.5577,108.4016
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-22,63.6029,70.0465,87.6526
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-21,30.2656,35.1868,51.4142
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-20,31.4343,36.076,52.7248
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-19,42.3449,46.2811,61.915
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-18,24.1581,27.6356,39.8201
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-17,17.8506,19.9446,28.107
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-16,17.7564,19.8084,28.4617
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-15,32.8376,36.7142,51.6024
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-14,55.4288,60.3771,77.6759
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-13,34.1275,38.2775,53.0056
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-12,18.0897,21.2727,30.4982
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-11,18.0075,20.2953,29.8904
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-10,17.0116,19.5417,29.3754
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-09,28.715,31.6783,42.9732
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-08,32.2495,35.1834,48.6153
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-07,62.3697,67.4879,83.8186
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-06,91.071,98.7607,120.3536
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-05,78.5829,85.3428,105.4627
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-04,83.7287,89.3725,108.4942
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-03,69.3476,74.3915,92.6163
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-02,53.0719,56.5025,71.3696
0CDC7E3CF3BC,os-desanka-maksimovic-priboj,2022-12-01,22.2579,24.3164,34.6553
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-31,100.0167,116.5205,154.7716
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-30,87.2052,100.4361,132.7294
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-29,91.7578,104.9353,138.6161
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-28,89.295,103.9018,139.0471
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-27,50.3497,57.5488,78.9608
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-26,107.1803,124.7331,165.0314
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-25,107.3287,126.3087,167.6598
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-24,86.4723,99.4648,131.8728
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-23,101.0997,117.9507,155.6641
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-22,134.6245,158.356,208.2274
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-21,121.3049,143.7071,191.3233
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-20,90.4953,111.7337,153.3606
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-19,114.782,142.0666,193.3426
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-18,63.519,77.3139,108.0595
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-17,33.1618,38.8609,57.5427
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-16,84.4858,97.2939,129.9547
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-15,66.3866,79.5804,110.1355
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-14,101.9573,121.0351,161.6884
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-13,78.5151,95.8217,133.3221
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-12,64.1379,76.8198,105.1833
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-11,20.6284,25.0149,37.2535
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-10,25.2049,29.5338,43.9185
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-09,90.4583,102.5401,134.1652
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-08,78.3584,92.5655,125.3887
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-07,45.4872,52.9589,76.7763
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-06,67.6121,78.8843,108.8767
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-05,118.6307,138.4653,182.7897
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-04,142.1726,168.8542,222.4343
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-03,85.2258,104.6399,142.7973
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-02,62.2837,73.5204,102.4204
0CDC7E3EBC94,os-jovan-cvijic-loznica,2022-12-01,36.622,43.2597,63.5976
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-31,116.8269,136.1108,171.0144
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-30,123.7478,142.8422,179.0507
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-29,123.3068,147.3244,186.8269
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-28,90.7658,106.8666,137.5968
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-27,94.355,110.659,140.3969
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-26,105.7201,127.4558,163.4069
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-25,76.25,88.4967,115.0681
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-24,126.7831,145.5803,182.3447
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-23,103.1729,119.3293,150.7457
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-22,137.3478,165.1805,210.4429
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-21,152.0816,194.5813,252.5094
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-20,80.4406,103.0657,139.041
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-19,66.9016,80.8514,107.8288
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-18,30.5917,38.4167,55.6652
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-17,23.2428,28.2408,41.2469
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-16,72.0007,83.276,106.8934
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-15,72.4142,89.0325,117.3953
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-14,65.6991,80.3052,106.8309
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-13,39.2264,48.9444,70.039
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-12,37.8028,50.7979,73.0633
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-11,16.2521,19.9567,29.9885
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-10,55.5222,63.2419,81.4767
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-09,115.9842,139.202,176.3504
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-08,57.3044,71.4407,94.4572
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-07,34.3522,40.9996,56.8903
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-06,92.3512,108.9342,138.8232
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-05,70.3969,85.0778,111.6616
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-04,88.574,103.8558,132.5183
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-03,71.3216,87.9411,115.5351
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-02,74.0158,87.572,112.6253
0CDC7E3DED24,tehnicka-skola-uzice,2022-12-01,24.1486,28.6299,41.0643
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-31,46.6238,51.1858,73.3434
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-30,58.2285,62.8045,85.8262
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-29,50.6014,54.6593,74.7455
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-28,59.718,63.4884,83.8635
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-27,53.7532,57.0171,76.108
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-26,31.7284,35.3829,51.5924
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-25,50.0816,54.8089,75.7247
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-24,107.5288,116.9416,151.9273
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-23,97.7229,106.7514,139.556
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-22,77.0286,84.6842,113.7147
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-21,35.7128,40.8417,61.9447
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-20,37.7884,42.6013,64.1561
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-19,47.5093,52.1793,73.7674
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-18,30.3112,34.0648,50.4974
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-17,25.3103,27.6358,38.1617
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-16,22.9963,25.3395,35.5728
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-15,39.0759,43.6827,62.5866
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-14,68.9899,75.4919,101.622
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-13,42.4699,47.4118,68.6773
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-12,23.0935,25.9614,38.4389
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-11,24.1809,26.9495,39.441
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-10,20.7132,23.6509,34.8801
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-09,31.6889,35.2442,48.5921
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-08,41.025,44.9972,61.7108
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-07,78.6307,86.1523,111.6503
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-06,99.5424,109.955,143.4705
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-05,91.498,101.8729,135.5719
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-04,93.964,102.9039,134.8151
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-03,79.7457,87.4923,115.5809
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-02,70.6286,77.1517,101.4061
0CDC7E3EB50C,os-vuk-karadzic-priboj,2022-12-01,27.4435,30.3083,43.7054
0CDC7E3E1DD0,tehnicka-skola-loznica,2022-12-16,53.4371,61.6815,85.8545
0CDC7E3E1DD0,tehnicka-skola-loznica,2022-12-15,59.0955,71.1328,97.7698
0CDC7E3E1DD0,tehnicka-skola-loznica,2022-12-14,101.3401,120.3811,158.7609
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-31,106.6569,129.1199,160.4526
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-30,91.201,109.0609,136.0969
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-29,108.2303,129.878,160.8827
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-28,75.981,90.5009,114.9058
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-27,97.446,116.8946,145.3671
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-26,102.5752,126.0697,157.8578
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-25,41.9584,50.4809,69.7075
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-24,145.3569,179.9367,221.4228
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-23,81.7845,96.942,121.4436
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-22,83.0232,100.2815,125.6719
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-21,105.2345,128.8334,161.0265
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-20,44.8867,55.1349,74.0148
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-19,53.0057,65.0389,85.4506
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-18,28.4468,35.3397,53.3691
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-17,25.8369,31.3358,46.736
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-16,31.2123,36.9408,50.191
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-15,102.0324,126.1839,157.6925
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-14,25.693,31.0663,44.87
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-13,37.2687,45.1865,62.1595
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-12,33.7362,41.074,57.7467
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-11,17.2458,21.2934,32.5299
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-10,7.9651,10.7404,17.809
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-09,40.8846,49.6681,65.792
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-08,71.7825,86.6204,109.6618
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-07,34.0286,41.3664,58.0166
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-06,52.8968,63.2542,82.7367
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-05,30.914,37.157,51.7109
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-04,9.9943,12.7711,19.7995
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-03,15.6274,19.3978,28.2532
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-02,24.8855,30.3174,43.4531
0CDC7E3E07A4,hemijsko-tehnoloska-skola-krusevac,2022-12-01,15.5881,19.7593,29.2042
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-31,131.4785,150.3346,184.0343
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-30,113.533,128.3727,157.8959
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-29,123.4356,138.0752,169.1287
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-28,90.2147,101.3612,126.9772
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-27,107.605,119.9461,147.2043
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-26,119.3795,141.2922,175.6933
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-25,55.5738,63.8059,83.5212
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-24,181.8794,215.3533,261.5827
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-23,89.7424,98.3989,121.7316
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-22,124.4415,149.3575,190.147
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-21,133.2882,157.062,196.1856
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-20,52.3469,61.5138,83.6146
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-19,62.7692,74.7767,98.9979
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-18,33.9497,40.9248,60.452
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-17,30.2403,34.9566,50.302
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-16,28.7521,31.7402,43.6287
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-15,114.8123,132.3049,162.5232
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-14,28.1567,32.0103,46.055
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-13,51.864,59.1352,77.9439
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-12,28.1341,33.3078,48.5233
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-11,22.5634,26.177,38.2678
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-10,13.0255,15.4327,23.4269
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-09,44.7639,50.0335,66.3945
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-08,81.4469,91.4603,113.7594
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-07,38.1789,43.4346,59.3274
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-06,42.5623,48.1834,66.7722
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-05,29.4216,33.65,47.6355
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-04,11.9857,14.7248,22.4688
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-03,24.57,28.8604,41.3513
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-02,24.1381,28.0927,40.3352
A848FA93F3D4,os-jovan-popovic-krusevac,2022-12-01,9.5756,12.1026,19.2791
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-31,63.3604,72.812,98.3339
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-30,67.6126,80.515,108.8152
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-29,74.4515,85.2131,112.0301
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-28,61.2175,73.1679,99.9197
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-27,52.1828,60.0497,81.8488
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-26,68.666,79.6854,106.0931
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-25,41.1969,49.0307,70.109
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-24,82.5464,96.101,125.7159
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-23,81.1374,95.9657,128.0638
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-22,89.5962,107.0219,142.9909
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-21,56.0767,66.4274,91.8861
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-20,29.3634,35.9282,53.4851
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-19,44.8257,55.0477,79.1324
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-18,30.6146,39.2252,59.4445
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-17,24.297,30.3882,45.5728
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-16,8.4917,11.18,18.2507
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-15,34.0804,38.6389,54.1776
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-14,24.4949,29.2823,43.2679
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-13,41.0962,49.1315,72.2844
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-12,25.5358,31.7619,47.055
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-11,19.7373,24.3158,35.7903
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-10,6.7168,9.679,16.8027
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-09,18.2,21.8832,32.7519
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-08,38.2024,45.1175,62.7942
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-07,24.8945,30.0086,43.6388
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-06,31.2214,37.332,53.7416
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-05,17.4646,21.8533,33.4325
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-04,13.814,17.1118,27.0119
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-03,18.5414,23.4315,36.1546
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-02,37.0868,43.8728,61.4067
A848FA93AD6C,os-velizar-stankovic-korcagin-krusevac,2022-12-01,7.8352,11.0606,19.1039
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-31,25.7248,28.7102,40.2206
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-30,19.921,22.3679,31.1308
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-29,20.6086,23.0834,32.1693
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-28,20.6813,22.8362,31.3539
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-27,19.6144,21.8673,31.1032
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-26,31.5284,34.9749,49.3477
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-25,27.5351,31.1639,44.2802
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-24,29.7769,33.0724,46.6319
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-23,23.8442,26.9892,38.2249
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-22,35.2118,40.8885,57.1071
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-21,33.0408,39.247,57.4716
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-20,31.3242,37.0474,53.7722
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-19,29.4029,36.0728,53.0518
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-17,5.2269,7.1927,13.0404
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-16,3.8568,6.0489,11.8066
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-15,20.4599,24.2053,34.3792
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-14,26.3284,30.319,42.8043
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-13,25.4017,29.8769,42.8874
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-12,23.8507,28.9964,41.9792
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-11,17.7415,21.0594,30.8681
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-10,2.4178,4.6795,10.442
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-09,6.6588,9.5269,17.0659
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-08,18.6093,22.446,32.2178
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-07,25.0884,29.9008,43.1941
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-06,22.7464,26.7604,38.4849
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-05,25.0525,28.5669,40.4583
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-04,14.506,17.0635,24.896
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-03,27.0421,31.0767,44.0027
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-02,24.887,28.3235,39.988
A848FA93D9BC,os-knez-lazar-veliki-kupci,2022-12-01,8.5954,10.5767,17.1072
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-31,97.8911,116.5532,150.6171
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-30,87.6001,103.4837,133.6482
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-29,99.4217,117.5983,152.0876
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-28,70.9942,83.3387,110.7108
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-27,90.4394,106.4032,137.6331
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-26,96.1831,114.7775,150.4509
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-25,42.6416,51.1285,72.0154
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-24,143.1099,173.6445,224.294
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-23,78.1849,91.6911,119.2046
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-22,76.9968,91.7481,121.4523
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-21,99.515,118.5599,158.0004
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-20,42.068,49.9389,71.385
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-19,51.6199,63.086,88.5737
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-18,29.236,35.9924,54.2557
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-17,25.2519,30.6385,45.3792
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-16,31.5735,36.7261,50.4205
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-15,96.4417,115.5758,150.4958
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-14,24.0054,28.0964,41.0587
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-13,38.5693,44.9925,65.8328
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-12,35.6864,42.2909,61.2458
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-11,17.9317,22.078,33.4383
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-10,8.2292,10.9044,18.0815
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-09,37.6894,45.1236,61.6762
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-08,64.2281,76.2301,100.3619
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-07,33.682,40.2977,57.6085
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-06,48.4318,57.0314,77.9972
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-05,28.1338,33.1081,47.6847
A848FA93C99C,hemijsko-tehnoloska-skola-krusevac,2022-12-04,9.7238,12.3713,20.2225
