device_id,date,pm1,pm2_5,pm10
3494540029D8,2022-11-15T14:00:00,37.4833,44.9638,68.268
3494540029D8,2022-11-15T13:00:00,39.7524,47.1415,70.0111
3494540029D8,2022-11-15T12:00:00,38.2293,46.0805,68.7837
3494540029D8,2022-11-15T11:00:00,45.6065,57.7984,81.3582
3494540029D8,2022-11-15T10:00:00,45.3227,58.3998,80.9597
3494540029D8,2022-11-15T09:00:00,55.4589,70.6198,95.9845
3494540029D8,2022-11-15T08:00:00,42.931,52.8857,76.9371
3494540029D8,2022-11-15T07:00:00,41.8337,50.7123,75.486
3494540029D8,2022-11-15T06:00:00,38.782,46.4716,70.3914
3494540029D8,2022-11-15T05:00:00,38.7086,46.5897,70.5932
3494540029D8,2022-11-15T04:00:00,37.6765,45.447,69.0202
3494540029D8,2022-11-15T03:00:00,37.4103,45.0836,68.5377
3494540029D8,2022-11-15T02:00:00,36.9388,44.927,68.9129
3494540029D8,2022-11-15T01:00:00,37.0508,45.4042,70.3104
3494540029D8,2022-11-15T00:00:00,35.0108,42.4063,64.7488
A848FA94359C,2022-11-15T23:00:00,67.2289,72.0764,93.6166
A848FA94359C,2022-11-15T22:00:00,86.7582,92.0622,120.385
A848FA94359C,2022-11-15T21:00:00,103.9427,111.9006,147.4702
A848FA94359C,2022-11-15T20:00:00,111.4841,121.0885,160.1695
A848FA94359C,2022-11-15T19:00:00,101.521,109.5984,145.0264
A848FA94359C,2022-11-15T18:00:00,141.987,154.707,205.8815
A848FA94359C,2022-11-15T17:00:00,112.4295,120.6292,160.2747
A848FA94359C,2022-11-15T16:00:00,116.3066,126.0937,168.3064
A848FA94359C,2022-11-15T15:00:00,69.1997,75.9677,102.6615
A848FA94359C,2022-11-15T14:00:00,34.3194,39.3426,58.8695
A848FA94359C,2022-11-15T13:00:00,11.6101,13.2754,17.0243
A848FA94359C,2022-11-15T12:00:00,4.0031,6.5281,7.5168
A848FA94359C,2022-11-15T11:00:00,29.7982,33.0487,46.7668
A848FA94359C,2022-11-15T10:00:00,42.9522,47.782,68.9122
A848FA94359C,2022-11-15T09:00:00,62.5471,71.5188,96.5265
A848FA94359C,2022-11-15T08:00:00,62.0068,71.2226,97.6011
A848FA94359C,2022-11-15T07:00:00,72.599,81.6029,111.8426
A848FA94359C,2022-11-15T06:00:00,63.7054,72.5507,101.6129
A848FA94359C,2022-11-15T05:00:00,49.0302,57.3263,82.0468
A848FA94359C,2022-11-15T04:00:00,40.6857,45.0728,66.2314
A848FA94359C,2022-11-15T03:00:00,37.9838,42.1808,61.5416
A848FA94359C,2022-11-15T02:00:00,40.5113,45.1544,66.5007
A848FA94359C,2022-11-15T01:00:00,39.9347,44.5537,65.5624
A848FA94359C,2022-11-15T00:00:00,44.0683,48.8802,70.7206
A848FA92A434,2022-11-15T23:00:00,62.1402,68.4658,96.3524
A848FA92A434,2022-11-15T22:00:00,74.8357,84.5198,108.8695
A848FA92A434,2022-11-15T21:00:00,78.4412,88.495,111.8347
A848FA92A434,2022-11-15T20:00:00,81.1357,92.8327,117.6001
A848FA92A434,2022-11-15T19:00:00,88.9967,104.604,133.7231
A848FA92A434,2022-11-15T18:00:00,78.2799,92.6356,118.5866
A848FA92A434,2022-11-15T17:00:00,92.9171,111.4289,141.8906
A848FA92A434,2022-11-15T16:00:00,67.2549,84.3388,109.4014
A848FA92A434,2022-11-15T15:00:00,70.8344,87.9548,113.5001
A848FA92A434,2022-11-15T14:00:00,67.7706,84.0992,108.7773
A848FA92A434,2022-11-15T13:00:00,66.9279,83.7558,108.9914
A848FA92A434,2022-11-15T12:00:00,76.9172,93.5858,118.4505
A848FA92A434,2022-11-15T11:00:00,67.7444,81.6367,102.4916
A848FA92A434,2022-11-15T10:00:00,80.9064,94.9478,117.6249
A848FA92A434,2022-11-15T09:00:00,112.0782,131.0979,162.1019
A848FA92A434,2022-11-15T08:00:00,94.9603,111.0128,138.8815
A848FA92A434,2022-11-15T07:00:00,76.1079,88.2232,109.7628
A848FA92A434,2022-11-15T06:00:00,79.0558,91.2116,114.1975
A848FA92A434,2022-11-15T05:00:00,59.8497,69.5606,93.9437
A848FA92A434,2022-11-15T04:00:00,58.238,65.327,89.5836
A848FA92A434,2022-11-15T03:00:00,64.3446,72.6207,96.6248
A848FA92A434,2022-11-15T02:00:00,59.3321,66.8604,93.4775
A848FA92A434,2022-11-15T01:00:00,56.9354,64.2836,90.7543
A848FA92A434,2022-11-15T00:00:00,68.6231,80.1405,102.6915
349454004000,2022-11-15T12:00:00,2.965,5.2507,10.2325
349454004000,2022-11-15T09:00:00,12.1679,13.1621,19.3719
349454004000,2022-11-15T07:00:00,11.1162,12.383,18.3348
349454004000,2022-11-15T06:00:00,10.6424,12.702,19.3587
349454004000,2022-11-15T05:00:00,12.3484,14.7568,21.1504
349454004000,2022-11-15T04:00:00,5.7534,8.0154,13.6517
349454004000,2022-11-15T03:00:00,4.6285,6.7864,12.1209
349454004000,2022-11-15T01:00:00,3.065,5.5373,10.7259
349454004000,2022-11-15T00:00:00,14.8881,16.7621,23.6635
0CDC7E3DA61C,2022-11-15T10:00:00,40.9621,45.7916,65.1468
0CDC7E3DA61C,2022-11-15T09:00:00,43.0512,47.9803,67.0622
0CDC7E3DA61C,2022-11-15T08:00:00,63.7158,70.1508,88.4569
0CDC7E3DA61C,2022-11-15T07:00:00,92.3744,103.8732,130.7886
0CDC7E3DA61C,2022-11-15T06:00:00,62.8542,70.0003,88.3102
0CDC7E3DA61C,2022-11-15T05:00:00,61.6388,69.2662,88.5389
0CDC7E3DA61C,2022-11-15T04:00:00,36.9706,41.4222,61.2911
0CDC7E3DA61C,2022-11-15T03:00:00,41.9025,46.5548,68.764
0CDC7E3DA61C,2022-11-15T02:00:00,42.3157,47.1937,69.4777
0CDC7E3DA61C,2022-11-15T01:00:00,44.6526,50.4628,72.6503
0CDC7E3DA61C,2022-11-15T00:00:00,53.0396,60.5684,79.861
0CDC7E3EDAC0,2022-11-15T23:00:00,70.2946,79.0406,98.0827
0CDC7E3EDAC0,2022-11-15T22:00:00,54.2652,61.0372,77.5499
0CDC7E3EDAC0,2022-11-15T21:00:00,69.9696,77.9698,96.5206
0CDC7E3EDAC0,2022-11-15T20:00:00,60.7022,67.399,83.5122
0CDC7E3EDAC0,2022-11-15T19:00:00,45.1843,51.4732,68.5897
0CDC7E3EDAC0,2022-11-15T18:00:00,51.5442,58.5859,74.7065
0CDC7E3EDAC0,2022-11-15T17:00:00,67.1566,76.316,94.6611
0CDC7E3EDAC0,2022-11-15T16:00:00,59.3605,65.5478,82.7374
0CDC7E3EDAC0,2022-11-15T15:00:00,62.773,67.797,83.1993
0CDC7E3EDAC0,2022-11-15T14:00:00,35.9009,40.3385,58.281
0CDC7E3EDAC0,2022-11-15T13:00:00,30.9102,34.7218,51.2675
0CDC7E3EDAC0,2022-11-15T12:00:00,29.0903,32.7161,47.7953
0CDC7E3EDAC0,2022-11-15T11:00:00,26.5416,30.2882,43.9938
0CDC7E3EDAC0,2022-11-15T10:00:00,24.3223,27.7916,40.325
0CDC7E3EDAC0,2022-11-15T09:00:00,25.6251,29.3552,42.9528
0CDC7E3EDAC0,2022-11-15T08:00:00,27.3484,32.2194,45.7935
0CDC7E3EDAC0,2022-11-15T06:00:00,27.2158,31.696,46.7591
0CDC7E3EDAC0,2022-11-15T05:00:00,28.8398,33.7617,49.7046
0CDC7E3EDAC0,2022-11-15T04:00:00,31.1689,35.7157,52.5782
0CDC7E3EDAC0,2022-11-15T03:00:00,32.1447,36.7062,54.1505
0CDC7E3EDAC0,2022-11-15T02:00:00,38.2042,43.718,62.0751
0CDC7E3EDAC0,2022-11-15T01:00:00,39.8035,44.9826,63.3892
0CDC7E3EDAC0,2022-11-15T00:00:00,35.3364,40.1316,59.1675
A848FA930B44,2022-11-15T23:00:00,117.4758,47.3586,66.0622
A848FA930B44,2022-11-15T22:00:00,130.1695,62.4716,78.8636
A848FA930B44,2022-11-15T21:00:00,128.3761,59.5002,75.6163
A848FA930B44,2022-11-15T20:00:00,148.0093,81.2581,100.7776
A848FA930B44,2022-11-15T19:00:00,172.5295,107.7753,131.8784
A848FA930B44,2022-11-15T18:00:00,174.4842,113.7987,141.5928
A848FA930B44,2022-11-15T17:00:00,167.5038,102.5058,125.1862
A848FA930B44,2022-11-15T16:00:00,168.3105,111.0235,140.0272
A848FA930B44,2022-11-15T15:00:00,163.8382,99.7389,123.2066
A848FA930B44,2022-11-15T14:00:00,122.6285,54.6977,72.2132
A848FA930B44,2022-11-15T13:00:00,78.8267,5.1736,10.8629
A848FA930B44,2022-11-15T12:00:00,77.1941,3.8267,9.486
A848FA930B44,2022-11-15T11:00:00,95.0074,22.4039,32.4605
A848FA930B44,2022-11-15T10:00:00,117.2408,48.8661,67.8499
A848FA930B44,2022-11-15T09:00:00,123.1295,58.9061,77.06
A848FA930B44,2022-11-15T08:00:00,122.8841,58.7537,77.3253
A848FA930B44,2022-11-15T07:00:00,132.5287,66.8186,85.7411
A848FA930B44,2022-11-15T06:00:00,118.8922,50.9527,69.3444
A848FA930B44,2022-11-15T05:00:00,113.5982,43.8076,64.4237
A848FA930B44,2022-11-15T04:00:00,108.2732,36.9254,53.7878
A848FA930B44,2022-11-15T03:00:00,107.4181,36.648,53.4508
A848FA930B44,2022-11-15T02:00:00,105.1196,33.9879,49.5577
A848FA930B44,2022-11-15T01:00:00,105.948,35.0359,50.8495
A848FA930B44,2022-11-15T00:00:00,109.2117,38.6785,56.5701
0CDC7E3EFA3C,2022-11-15T23:00:00,97.2965,109.9459,133.5996
0CDC7E3EFA3C,2022-11-15T22:00:00,100.0951,112.667,136.2454
0CDC7E3EFA3C,2022-11-15T21:00:00,112.0473,125.552,149.3038
0CDC7E3EFA3C,2022-11-15T20:00:00,110.8065,122.2359,145.4814
0CDC7E3EFA3C,2022-11-15T19:00:00,153.3817,170.3085,201.3037
0CDC7E3EFA3C,2022-11-15T18:00:00,122.8393,136.5093,162.8462
0CDC7E3EFA3C,2022-11-15T17:00:00,45.6248,50.6289,68.6949
0CDC7E3EFA3C,2022-11-15T16:00:00,56.2661,62.4797,77.7066
0CDC7E3EFA3C,2022-11-15T15:00:00,86.4582,95.3089,113.1942
0CDC7E3EFA3C,2022-11-15T14:00:00,103.1277,112.6165,133.1594
0CDC7E3EFA3C,2022-11-15T13:00:00,54.2686,61.4559,77.0459
0CDC7E3EFA3C,2022-11-15T12:00:00,38.9923,43.5546,61.0982
0CDC7E3EFA3C,2022-11-15T11:00:00,34.9179,38.8909,54.7368
0CDC7E3EFA3C,2022-11-15T10:00:00,35.8811,39.998,56.639
0CDC7E3EFA3C,2022-11-15T09:00:00,35.855,39.7052,56.1894
0CDC7E3EFA3C,2022-11-15T08:00:00,33.3634,37.0696,52.3181
0CDC7E3EFA3C,2022-11-15T07:00:00,42.0273,46.7872,64.5258
0CDC7E3EFA3C,2022-11-15T06:00:00,54.8953,61.2608,76.5825
0CDC7E3EFA3C,2022-11-15T05:00:00,47.2092,52.9859,70.7009
0CDC7E3EFA3C,2022-11-15T04:00:00,42.0647,46.759,65.922
0CDC7E3EFA3C,2022-11-15T03:00:00,36.9102,41.2514,59.1986
0CDC7E3EFA3C,2022-11-15T02:00:00,42.2821,48.3782,67.3965
0CDC7E3EFA3C,2022-11-15T01:00:00,36.3204,41.3401,60.271
0CDC7E3EFA3C,2022-11-15T00:00:00,36.6594,41.6552,59.2032
0CDC7E3DED24,2022-11-15T23:00:00,64.0931,71.6243,90.5457
0CDC7E3DED24,2022-11-15T22:00:00,81.3398,90.7065,112.9323
0CDC7E3DED24,2022-11-15T21:00:00,105.997,118.1111,146.2066
0CDC7E3DED24,2022-11-15T20:00:00,118.5387,133.9051,165.5879
0CDC7E3DED24,2022-11-15T19:00:00,148.5477,174.7429,217.0035
0CDC7E3DED24,2022-11-15T18:00:00,157.1981,181.5819,225.3285
0CDC7E3DED24,2022-11-15T17:00:00,139.3828,156.9005,193.495
0CDC7E3DED24,2022-11-15T16:00:00,131.293,150.0295,186.0096
0CDC7E3DED24,2022-11-15T15:00:00,120.3192,136.9152,170.0025
0CDC7E3DED24,2022-11-15T14:00:00,39.3239,42.9253,59.8147
0CDC7E3DED24,2022-11-15T13:00:00,21.8215,23.843,33.9033
0CDC7E3DED24,2022-11-15T12:00:00,15.7081,17.6634,26.0443
0CDC7E3DED24,2022-11-15T11:00:00,39.7934,44.9737,62.2351
0CDC7E3DED24,2022-11-15T10:00:00,35.3883,39.5135,57.6359
0CDC7E3DED24,2022-11-15T09:00:00,61.0245,69.755,88.4354
0CDC7E3DED24,2022-11-15T08:00:00,47.8301,57.7598,75.8793
0CDC7E3DED24,2022-11-15T07:00:00,41.7417,48.4448,68.0755
0CDC7E3DED24,2022-11-15T06:00:00,64.1936,74.2734,95.2313
0CDC7E3DED24,2022-11-15T05:00:00,62.1043,71.0347,91.0351
0CDC7E3DED24,2022-11-15T04:00:00,33.8819,39.2262,58.2967
0CDC7E3DED24,2022-11-15T03:00:00,31.77,36.8072,54.2159
0CDC7E3DED24,2022-11-15T02:00:00,35.0273,40.2946,59.2946
0CDC7E3DED24,2022-11-15T01:00:00,40.1546,46.2277,63.8662
0CDC7E3DED24,2022-11-15T00:00:00,44.2569,50.3229,66.7847
349454004704,2022-11-15T23:00:00,45.3761,49.5361,67.2327
349454004704,2022-11-15T22:00:00,52.2147,56.8698,72.1943
349454004704,2022-11-15T21:00:00,71.3206,75.843,90.5753
349454004704,2022-11-15T20:00:00,66.9923,71.2289,86.4726
349454004704,2022-11-15T19:00:00,52.4528,56.4764,71.607
349454004704,2022-11-15T18:00:00,43.5343,46.9322,64.0385
349454004704,2022-11-15T17:00:00,48.4255,53.2522,68.9718
349454004704,2022-11-15T16:00:00,67.8502,72.9136,88.5566
349454004704,2022-11-15T15:00:00,56.3381,61.556,76.3718
349454004704,2022-11-15T14:00:00,78.5536,88.0468,108.5898
349454004704,2022-11-15T13:00:00,26.6237,29.6655,41.4777
349454004704,2022-11-15T12:00:00,27.1573,30.6937,43.1049
349454004704,2022-11-15T11:00:00,51.0133,55.4583,70.8071
349454004704,2022-11-15T10:00:00,42.9146,46.9425,64.2416
349454004704,2022-11-15T09:00:00,72.0261,78.0332,92.9472
349454004704,2022-11-15T08:00:00,150.1385,177.719,211.3983
349454004704,2022-11-15T07:00:00,127.283,137.789,161.2986
349454004704,2022-11-15T06:00:00,96.5194,104.5318,124.2476
349454004704,2022-11-15T05:00:00,57.8862,61.8288,75.4433
349454004704,2022-11-15T04:00:00,59.6481,64.0404,78.7854
349454004704,2022-11-15T03:00:00,37.4663,41.6377,58.186
349454004704,2022-11-15T02:00:00,48.0317,53.1784,70.6871
349454004704,2022-11-15T01:00:00,51.7777,57.6071,73.0416
349454004704,2022-11-15T00:00:00,53.4487,58.5515,73.8714
349454004210,2022-11-15T23:00:00,95.8037,112.428,143.392
349454004210,2022-11-15T22:00:00,78.8456,91.9037,117.4866
349454004210,2022-11-15T21:00:00,124.3407,146.5303,185.6492
349454004210,2022-11-15T20:00:00,152.503,184.4779,231.5332
349454004210,2022-11-15T19:00:00,61.3167,71.3534,90.0466
349454004210,2022-11-15T18:00:00,72.2595,83.0912,103.8472
349454004210,2022-11-15T17:00:00,59.7506,70.4536,88.7838
349454004210,2022-11-15T16:00:00,77.2633,89.835,111.4581
349454004210,2022-11-15T15:00:00,86.7145,98.9302,122.6216
349454004210,2022-11-15T14:00:00,30.5781,34.9678,50.9354
349454004210,2022-11-15T13:00:00,32.5402,37.2362,54.2118
349454004210,2022-11-15T12:00:00,27.1347,31.3236,45.6145
349454004210,2022-11-15T11:00:00,22.5667,27.2983,39.4296
349454004210,2022-11-15T10:00:00,19.4586,22.8407,32.3811
349454004210,2022-11-15T09:00:00,17.9996,21.7189,31.1762
349454004210,2022-11-15T08:00:00,22.703,27.1589,39.2921
349454004210,2022-11-15T07:00:00,44.4145,51.6102,73.0224
349454004210,2022-11-15T06:00:00,38.2784,44.235,65.9044
349454004210,2022-11-15T05:00:00,31.2362,36.8469,54.5674
349454004210,2022-11-15T04:00:00,29.1895,33.6639,49.9939
349454004210,2022-11-15T03:00:00,24.8004,29.3195,43.1026
349454004210,2022-11-15T02:00:00,5.0567,7.6747,13.8542
349454004210,2022-11-15T01:00:00,10.6715,13.5826,21.4228
349454004210,2022-11-15T00:00:00,10.077,12.8084,20.3224
A848FA93F400,2022-11-15T23:00:00,,,
A848FA93F400,2022-11-15T22:00:00,,,
A848FA93F400,2022-11-15T21:00:00,,,
A848FA93F400,2022-11-15T20:00:00,,,
A848FA93F400,2022-11-15T19:00:00,,,
A848FA93F400,2022-11-15T18:00:00,,,
A848FA93F400,2022-11-15T17:00:00,,,
A848FA93F400,2022-11-15T16:00:00,,,
A848FA93F400,2022-11-15T15:00:00,,,
A848FA93F400,2022-11-15T14:00:00,,,
A848FA93F400,2022-11-15T13:00:00,,,
A848FA93F400,2022-11-15T12:00:00,,,
A848FA93F400,2022-11-15T11:00:00,,,
A848FA93F400,2022-11-15T10:00:00,,,
A848FA93F400,2022-11-15T09:00:00,,,
A848FA93F400,2022-11-15T08:00:00,,,
A848FA93F400,2022-11-15T07:00:00,,,
A848FA93F400,2022-11-15T06:00:00,,,
A848FA93F400,2022-11-15T05:00:00,,,
A848FA93F400,2022-11-15T04:00:00,,,
A848FA93F400,2022-11-15T03:00:00,,,
A848FA93F400,2022-11-15T02:00:00,,,
A848FA93F400,2022-11-15T01:00:00,,,
A848FA93F400,2022-11-15T00:00:00,,,
0CDC7E3DD45C,2022-11-15T23:00:00,43.4988,49.6702,68.4625
0CDC7E3DD45C,2022-11-15T22:00:00,50.0775,58.4453,82.3707
0CDC7E3DD45C,2022-11-15T21:00:00,56.7162,63.966,87.2652
0CDC7E3DD45C,2022-11-15T20:00:00,59.5786,65.9711,88.8971
0CDC7E3DD45C,2022-11-15T19:00:00,56.5817,63.7733,87.0984
0CDC7E3DD45C,2022-11-15T18:00:00,57.7699,66.7447,91.5278
0CDC7E3DD45C,2022-11-15T17:00:00,72.1627,83.1994,109.8217
0CDC7E3DD45C,2022-11-15T16:00:00,90.4827,105.6219,133.7408
0CDC7E3DD45C,2022-11-15T15:00:00,84.2554,98.3326,121.4066
0CDC7E3DD45C,2022-11-15T14:00:00,54.259,63.5295,83.6647
0CDC7E3DD45C,2022-11-15T13:00:00,33.9787,37.7411,51.0619
0CDC7E3DD45C,2022-11-15T12:00:00,44.6637,50.0697,68.9792
0CDC7E3DD45C,2022-11-15T11:00:00,29.1606,33.761,46.9323
0CDC7E3DD45C,2022-11-15T10:00:00,39.8576,44.789,62.4134
0CDC7E3DD45C,2022-11-15T09:00:00,41.5159,46.7179,65.1474
0CDC7E3DD45C,2022-11-15T08:00:00,55.8651,65.0671,86.0466
0CDC7E3DD45C,2022-11-15T07:00:00,69.3923,80.0154,101.2636
0CDC7E3DD45C,2022-11-15T06:00:00,66.0579,76.7387,99.5335
0CDC7E3DD45C,2022-11-15T05:00:00,53.8198,60.5134,85.0824
0CDC7E3DD45C,2022-11-15T04:00:00,54.9752,63.8389,87.6277
0CDC7E3DD45C,2022-11-15T03:00:00,47.7563,54.2957,77.195
0CDC7E3DD45C,2022-11-15T02:00:00,46.9254,53.2167,76.0199
0CDC7E3DD45C,2022-11-15T01:00:00,55.6899,64.3994,89.1584
0CDC7E3DD45C,2022-11-15T00:00:00,47.6725,53.9642,76.9796
0CDC7E3DD6EC,2022-11-15T10:00:00,44.157,49.2897,68.1115
0CDC7E3DD6EC,2022-11-15T09:00:00,46.2518,50.9842,69.7616
0CDC7E3DD6EC,2022-11-15T08:00:00,69.8036,76.3961,93.1912
0CDC7E3DD6EC,2022-11-15T07:00:00,102.1108,113.4682,138.0603
0CDC7E3DD6EC,2022-11-15T06:00:00,70.281,76.6739,93.0896
0CDC7E3DD6EC,2022-11-15T05:00:00,69.1879,75.9876,93.2636
0CDC7E3DD6EC,2022-11-15T04:00:00,38.2789,43.1502,62.3102
0CDC7E3DD6EC,2022-11-15T03:00:00,44.6616,50.7513,69.9437
0CDC7E3DD6EC,2022-11-15T02:00:00,44.9731,50.8707,70.4415
0CDC7E3DD6EC,2022-11-15T01:00:00,48.8436,55.6357,73.1696
0CDC7E3DD6EC,2022-11-15T00:00:00,59.5144,67.2119,84.1877
0CDC7E3DC104,2022-11-15T10:00:00,44.9135,50.1767,65.8594
0CDC7E3DC104,2022-11-15T09:00:00,47.4542,52.4733,68.2246
0CDC7E3DC104,2022-11-15T08:00:00,71.589,78.5396,95.7902
0CDC7E3DC104,2022-11-15T07:00:00,102.503,115.8392,141.8569
0CDC7E3DC104,2022-11-15T06:00:00,71.7,78.8333,97.1096
0CDC7E3DC104,2022-11-15T05:00:00,71.0494,78.7164,96.2919
0CDC7E3DC104,2022-11-15T04:00:00,37.0163,42.2497,60.2463
0CDC7E3DC104,2022-11-15T03:00:00,47.102,52.8384,67.4883
0CDC7E3DC104,2022-11-15T02:00:00,47.8787,53.5879,68.0517
0CDC7E3DC104,2022-11-15T01:00:00,51.6432,57.8653,72.6177
0CDC7E3DC104,2022-11-15T00:00:00,61.3374,69.1407,86.5258
0CDC7E3CE318,2022-11-15T23:00:00,54.2916,64.546,80.8979
0CDC7E3CE318,2022-11-15T22:00:00,51.0219,61.8439,78.2931
0CDC7E3CE318,2022-11-15T21:00:00,61.5591,73.2266,90.6873
0CDC7E3CE318,2022-11-15T20:00:00,82.8773,101.7893,126.9098
0CDC7E3CE318,2022-11-15T19:00:00,74.0132,92.0531,114.7271
0CDC7E3CE318,2022-11-15T18:00:00,56.156,72.6168,93.2238
0CDC7E3CE318,2022-11-15T17:00:00,72.8847,94.1091,119.915
0CDC7E3CE318,2022-11-15T16:00:00,47.2979,64.0373,84.0175
0CDC7E3CE318,2022-11-15T15:00:00,51.0049,67.8803,88.0323
0CDC7E3CE318,2022-11-15T14:00:00,48.2895,64.2635,82.9954
0CDC7E3CE318,2022-11-15T13:00:00,52.6488,70.2145,90.6519
0CDC7E3CE318,2022-11-15T12:00:00,70.3109,88.0151,109.7479
0CDC7E3CE318,2022-11-15T11:00:00,53.1235,66.2074,82.6446
0CDC7E3CE318,2022-11-15T10:00:00,59.7659,72.4769,89.5756
0CDC7E3CE318,2022-11-15T09:00:00,68.4955,82.007,100.8423
0CDC7E3CE318,2022-11-15T08:00:00,74.1219,88.4621,108.8563
0CDC7E3CE318,2022-11-15T07:00:00,61.8946,76.2693,95.5074
0CDC7E3CE318,2022-11-15T06:00:00,60.1528,72.8554,90.8696
0CDC7E3CE318,2022-11-15T05:00:00,45.3528,56.4558,74.7467
0CDC7E3CE318,2022-11-15T04:00:00,40.0279,46.9755,67.4616
0CDC7E3CE318,2022-11-15T03:00:00,45.9262,55.4274,73.3263
0CDC7E3CE318,2022-11-15T02:00:00,40.3066,48.0015,68.5753
0CDC7E3CE318,2022-11-15T01:00:00,45.3876,57.9318,76.0375
0CDC7E3CE318,2022-11-15T00:00:00,51.3347,65.5313,83.7296
